50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: setembro/2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até: 27/11/2013
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ;;
78862083;B-III;CCLA CAMPOS NOVOS;I;2;;201309;CAMPOS NOVOS;SC;110.385;110.385;1.331;0;47.609;3.169;0;55.548;-1.124;0;157;9;0;3.684;96.236;12.566;0;0;46.976;2.578;62.120;0;0;0;0;3;14;32.977;0;1.122;14.149;14.135;321;1.984;0;871;0;0;0;0;-900;-372;0;0;0;-174;1.409;174;169;-687;-826;-14;0;188;-83;330;-8;322;0;0;321;0;0;201309;17,7;6,2;;
1736516;B-III;CCLA REG. CTR. E OESTE MINEIRO;I;2;;201309;DIVINOPOLIS;MG;110.320;110.320;2.383;0;0;24.523;0;78.895;-2.731;0;2.465;120;0;4.664;82.002;22.843;0;0;52.286;1.283;76.412;0;0;0;0;227;1;602;0;4.760;28.317;28.103;879;4.537;0;0;0;0;0;0;-1.142;-141;0;0;0;-564;2.690;368;375;-1.529;-1.298;-32;0;626;-233;967;-86;881;0;0;879;0;0;201309;33,3;7;;
2197569;B-III;CECM MÉD VALE DO PARAÍBA;I;2;;201309;LORENA;SP;109.492;109.492;946;0;0;24.105;0;64.419;-3.130;0;14.359;5.358;0;3.434;93.597;10.955;0;0;72.288;290;83.533;0;0;0;0;34;0;9.111;0;918;15.896;15.896;-133;4.537;0;0;0;0;0;0;-1.494;-198;0;0;0;-648;2.197;220;31;-1.356;-1.704;-17;0;662;-53;-20;77;57;-22;-170;-133;0;0;201309;18,3;7,9;;
25395435;B-III;CCLA DO LESTE DE MINAS;I;2;;201309;LAJINHA;MG;109.467;109.467;2.596;0;0;40.118;0;57.920;-2.411;0;1.096;174;0;9.974;87.272;25.674;0;0;39.485;2.345;67.505;0;0;0;0;13.696;81;0;0;5.990;22.196;21.904;1.026;3.473;0;0;0;0;0;0;-829;-247;0;0;0;-166;2.231;617;126;-1.472;-1.223;-63;0;1.023;-124;1.115;19;1.134;-107;0;1.026;0;0;201309;28,6;24,7;;
81706616;B-III;CCLA DO VALE DO IVAÍ;I;2;;201309;JANDAIA DO SUL;PR;108.123;108.123;3.203;0;0;33.049;0;64.541;-3.146;0;2.521;1.402;0;6.552;92.882;15.612;0;0;46.845;2.303;64.759;0;0;0;0;18.863;151;5.498;0;3.610;15.242;15.242;735;4.531;0;0;0;0;0;0;-863;-323;0;0;0;-879;2.466;807;413;-1.267;-1.362;-34;0;651;-905;769;25;794;-61;0;735;0;0;201309;15,4;32,8;;
1637949;B-III;CCLA VALE DO PARANAPANEMA;I;2;;201309;PRESIDENTE PRUDENTE;SP;107.490;107.490;846;0;39.882;1.734;0;59.051;-1.450;0;387;12;0;7.028;86.377;10.434;0;0;58.338;2.347;71.120;0;0;0;0;0;0;12.313;0;2.944;21.113;21.113;886;3.992;0;0;0;0;0;0;-1.291;-140;0;0;0;-345;2.216;28;96;-1.295;-808;-14;0;1.012;-58;1.177;-240;937;0;-52;886;0;0;201309;22,8;25,4;;
76461557;B-III;CREDICOOPAVEL;I;2;;201309;CASCAVEL;PR;107.111;107.111;2.512;0;32.193;0;0;73.992;-2.200;0;90;479;0;44;68.911;14.839;0;0;41.878;0;56.716;0;0;0;0;0;564;7.483;0;4.147;38.200;38.200;2.222;3.824;0;488;0;0;0;0;-834;0;0;0;0;42;3.520;63;0;-943;-383;-6;0;68;-96;2.223;0;2.223;0;0;2.222;0;0;201309;33,2;0,1;;
1060307;B-III;CCLA UNIÃO DOS VALES DO PIRANG;I;2;;201309;RAUL SOARES;MG;106.243;106.243;3.805;0;0;28.731;0;67.983;-1.854;0;1.213;109;0;6.256;91.150;21.264;0;0;45.627;835;67.726;0;0;0;0;20.183;77;0;0;3.163;15.093;14.912;742;3.320;0;0;0;0;0;0;-899;-250;0;0;0;-113;2.058;385;592;-1.423;-1.164;-32;0;563;-201;778;9;787;-46;0;742;0;0;201309;19,2;17,7;;
3461243;B-III;CC EMPR EMPRESAS TÊXTEIS;I;2;;201309;BLUMENAU;SC;105.994;105.994;718;0;24.360;900;1.824;73.858;-2.169;0;877;427;0;5.199;87.321;10.076;0;9.111;47.056;2.740;68.983;0;0;0;0;0;59;15.988;0;2.291;18.673;18.391;281;4.891;0;517;0;0;0;0;-1.151;-404;0;0;0;-770;3.083;517;21;-1.349;-1.988;-49;0;225;-121;339;-12;327;0;-46;281;0;0;201309;22;7,3;;
2466552;B-III;CCLA DA REGIÃO DE F. BELTRÃO;I;2;;201309;FRANCISCO BELTRAO;PR;105.440;105.440;1.675;0;0;25.538;0;76.341;-3.323;0;948;327;0;3.933;93.129;16.295;0;0;56.269;2.423;74.987;0;0;0;0;0;0;13.186;0;4.955;12.311;11.854;551;2.807;0;0;0;0;0;0;-854;-99;0;0;0;-88;1.766;352;270;-981;-1.177;-15;0;434;-94;555;0;555;-5;0;551;0;0;201309;14,9;15,5;;
3645752;B-III;CCLA REGIÃO DO ALTO PARANAÍBA;I;2;;201309;SAO GOTARDO;MG;105.169;105.169;702;0;0;30.184;0;69.314;-1.101;0;1.457;22;0;4.591;81.380;19.599;0;0;29.011;0;48.610;0;0;0;0;30.378;86;0;0;2.306;23.789;23.785;1.051;2.197;0;0;0;0;1;0;-551;-324;0;0;0;-112;1.211;173;110;-454;-388;-9;0;533;-109;1.067;4;1.071;-22;0;1.051;0;0;201309;29,3;4,1;;
694389;B-III;CCLA SÃO JOSÉ DO CERRITO;I;2;;201309;SAO JOSE DO CERRITO;SC;105.125;105.125;1.064;0;26.385;8.572;0;64.586;-1.233;0;1.834;67;0;3.850;82.116;12.555;0;0;34.561;0;47.116;0;0;0;0;0;0;32.606;0;2.394;23.009;23.009;1.659;3.132;0;572;0;0;4;0;-742;-265;0;0;-19;-109;2.573;183;179;-658;-695;-13;0;175;-96;1.648;11;1.659;0;0;1.659;0;0;201309;28,8;5,5;;
91983155;B-III;CCLA DE PANAMBI;I;2;;201309;0;0;104.253;104.253;725;2.313;0;57.173;0;36.942;-2.846;121;2.455;96;0;7.396;87.263;21.968;0;0;41.685;2.123;65.776;0;0;0;0;16.044;62;1.456;0;3.925;16.990;16.990;570;2.282;0;29;0;0;0;0;-810;-150;0;0;0;-512;839;507;140;-896;-658;-12;0;1.334;-637;617;0;617;-46;0;570;0;0;201309;19,8;34,7;;
71419600;B-III;CCLA DA REGIÃO DE FRUTAL;I;2;;201309;FRUTAL;MG;103.523;103.523;1.009;0;0;18.515;0;79.575;-1.583;0;856;222;0;4.928;77.867;20.983;0;0;13.211;0;34.194;0;0;0;0;38.345;39;1.312;0;3.977;25.656;25.650;1.482;3.037;0;0;0;0;0;0;-255;-484;0;0;0;-53;2.245;258;239;-842;-633;-23;0;354;-76;1.522;4;1.526;-46;0;1.482;0;0;201309;32,1;4,7;;
1644264;B-III;CCLA MÉDIO PIRAC E CIRC OURO;I;2;;201309;JOAO MONLEVADE;MG;103.195;103.195;2.120;0;550;27.371;0;69.149;-2.521;0;1.190;160;0;5.176;81.464;12.416;0;0;62.249;0;74.665;0;0;0;0;0;4;4.511;0;2.284;21.732;21.545;426;3.654;0;12;0;0;0;0;-1.251;-93;0;0;0;-871;1.451;204;453;-1.121;-1.074;-20;0;641;-97;437;-3;434;-7;0;426;0;0;201309;27,7;16;;
54190525;B-III;CECM SERV MUN VALE PARAÍBA;I;2;;201309;SAO JOSE DOS CAMPOS;SP;103.044;103.044;4.660;0;23.795;1.122;0;68.609;-1.289;0;403;18;0;5.727;15.663;1.606;0;0;4.546;0;6.152;0;0;0;0;0;0;0;0;9.510;87.382;87.382;2.365;2.988;0;486;0;0;0;0;-92;0;0;0;0;18;3.400;0;82;-485;-664;-46;0;343;0;2.630;16;2.646;-282;0;2.365;0;0;201309;109,3;4,1;;
2232383;B-III;CCLA CIRCUITO CAMPOS VERTENTES;I;2;;201309;CLAUDIO;MG;102.893;102.893;830;0;0;46.399;0;52.845;-3.277;0;598;357;0;5.142;73.303;14.095;0;0;52.584;2.118;68.797;0;0;0;0;32;1;0;0;4.474;29.590;29.590;1.971;3.295;0;0;0;0;0;0;-1.097;-1;0;0;0;41;2.238;226;175;-957;-572;-16;0;971;-84;1.981;-3;1.978;-9;0;1.971;0;0;201309;48,6;6,8;;
81292278;B-III;CCLA NOROESTE;I;2;;201309;SAO LOURENCO D'OESTE;SC;101.361;101.361;796;0;45.619;1.257;0;50.253;-3.446;0;679;205;0;5.998;81.345;9.424;0;0;49.057;1.400;59.881;0;0;0;0;9;0;19.426;0;2.028;20.017;20.017;403;2.047;0;980;0;0;0;0;-1.041;-157;0;0;0;-445;1.384;219;18;-720;-524;-9;13;106;-87;400;12;412;-8;0;403;0;0;201309;26,4;14,3;;
315557;B-III;CONF NAC COOP CENTRAIS UNICRED;I;2;;201309;SAO PAULO;SP;101.178;101.178;9;1.022;81.340;0;0;0;0;0;18.235;285;0;286;97.370;0;0;0;0;0;0;0;0;0;0;73.142;0;0;0;24.228;3.808;3.808;-534;0;0;1.642;0;0;0;0;0;0;0;0;0;0;1.642;0;0;-1.465;-1.998;-8;0;2.870;-1.575;-534;0;-534;0;0;-534;0;0;201309;24,6;7,5;;
2923389;B-III;CECM UNICRED ARACAJU;I;2;;201309;ARACAJU;SE;100.871;100.871;1.417;0;0;17.394;0;79.425;-1.269;0;908;8;0;2.988;71.977;11.489;0;0;54.179;1.631;67.299;0;0;0;0;1.861;32;1.250;0;1.534;28.894;28.877;2.078;3.858;0;0;0;0;0;0;-1.122;-31;0;0;0;-245;2.460;79;250;-533;-423;-7;0;466;-211;2.081;0;2.081;-2;0;2.078;0;0;201309;36,4;1,1;;
8723661;B-III;CCLA DO SUDESTE PA;I;2;;201309;REDENCAO;PA;100.439;100.439;3.180;0;0;26.252;0;69.054;-4.186;0;1.619;193;0;4.327;82.958;23.845;0;0;23.476;0;47.320;0;0;0;0;13.641;64;17.765;0;4.167;17.481;17.481;1.136;4.431;0;0;0;0;0;0;-336;-741;0;0;0;-1.336;2.018;950;420;-974;-845;-16;0;957;-1.456;1.054;93;1.147;-10;0;1.136;0;0;201309;21,9;14,2;;
5241619;B-III;CCLA M LESTE MT SICOOB PRIMAVE;I;2;;201309;PRIMAVERA DO LESTE;MT;99.616;99.616;1.039;0;0;30.555;0;67.565;-6.598;0;3.327;740;0;2.988;85.534;19.038;0;0;51.703;0;70.741;0;0;0;0;0;175;13.206;0;1.413;14.081;14.068;312;3.723;0;0;0;0;0;0;-1.033;-191;0;0;0;-1.366;1.133;245;237;-813;-869;-18;0;592;-153;354;-16;338;-25;0;312;0;0;201309;20,8;4,3;;
11565109;B-III;CECM EMP VL PARANHANA ECOCREDI;I;2;;201309;TRES COROAS;RS;98.855;98.855;1.228;0;18.974;2.838;0;73.351;-1.063;0;223;590;0;2.714;83.429;10.348;0;0;49.401;0;59.749;0;0;0;0;0;0;22.188;0;1.492;15.426;15.316;1.915;3.921;0;399;0;0;0;0;-1.057;-403;0;0;0;-374;2.486;405;212;-430;-742;-11;0;41;-47;1.914;1;1.915;0;0;1.915;0;0;201309;17,6;8,3;;
1286361;B-III;CECM MED DE TOLEDO E REGIÃO LT;I;2;;201309;TOLEDO;PR;98.554;98.554;658;0;0;40.801;0;55.629;-896;0;70;38;0;2.255;82.109;13.157;0;0;59.482;5.274;77.913;0;0;0;0;2.748;98;0;0;1.350;16.444;16.379;873;2.756;0;0;0;0;0;0;-1.246;-22;0;0;0;-115;1.373;45;123;-907;-481;-9;0;813;-54;903;-5;898;0;-25;873;0;0;201309;25,9;6,6;;
45691128;B-III;CECM EMPR JOHNSON & JOHNSON;I;2;;201309;SAO JOSE DOS CAMPOS;SP;98.363;98.363;2.273;0;36.768;0;0;55.507;-1.488;0;153;5.108;0;43;81.135;56.720;0;0;2.635;0;59.355;0;0;0;0;0;0;0;0;21.781;17.228;17.228;1.530;2.308;0;776;0;0;0;0;-50;0;0;0;0;-138;2.896;0;0;-217;-564;-2;0;0;-557;1.556;0;1.556;0;-25;1.530;0;0;201309;19,5;0,3;;
41707258;B-III;CCLA SANTO ANTONIO DO MONTE;I;2;;201309;SANTO ANTONIO DO MON;MG;98.077;98.077;2.492;0;0;28.069;0;65.199;-2.768;0;1.385;1.478;0;2.223;74.636;19.288;0;0;38.453;0;57.741;0;0;0;0;12.182;39;0;0;4.674;23.441;23.441;1.109;3.157;0;0;0;0;0;0;-765;-148;0;0;0;-416;1.828;336;69;-904;-658;-50;0;630;-75;1.176;22;1.198;-71;-19;1.109;0;0;201309;35;1,7;;
7789195;B-III;CCM TRANSP RODOV ABCD;I;2;;201309;SAO BERNARDO DO CAMP;SP;97.292;97.292;1.146;0;3.458;46.845;0;50.700;-5.737;0;157;8;0;716;80.751;15.626;0;0;62.913;36;78.575;0;0;0;0;0;0;0;0;2.175;16.542;16.542;-255;3.020;0;0;0;0;0;0;-1.221;0;0;0;0;-2.249;-450;11;130;-421;-379;-2;0;877;-20;-254;0;-254;-2;0;-255;0;0;201309;30,9;1,2;;
49389307;B-III;CCR PLANT CANA REG CAPIVARI;I;2;;201309;CAPIVARI;SP;97.179;97.179;1.011;0;10.207;45.554;0;36.150;-1.409;0;231;900;0;4.536;88.732;14.713;0;0;59.052;0;73.766;0;0;0;0;14.104;0;0;0;863;8.447;8.447;84;1.770;0;0;0;0;0;0;-1.104;-200;0;0;0;-556;-90;29;131;-698;-573;-54;0;1.041;-48;-262;347;85;0;0;84;0;0;201309;15,6;26,8;;
23949522;B-III;COOPERATIVA DE CRÉDITO DE L. A;I;2;;201309;CARMO DO PARANAIBA;MG;96.377;96.377;823;0;0;34.657;0;59.341;-3.427;0;1.193;23;0;3.767;74.126;21.710;0;0;30.425;0;52.135;0;0;0;0;19.268;60;211;0;2.452;22.251;22.249;1.061;2.313;0;0;0;0;0;0;-552;-216;0;0;0;-180;1.365;239;196;-648;-526;-23;0;609;-74;1.138;-62;1.076;-16;0;1.061;0;0;201309;33,7;2,7;;
25387655;B-III;C.C.L.A. DO VALE DO MUCURI LTD;I;2;;201309;TEOFILO OTONI;MG;95.154;95.154;4.707;0;0;41.797;0;42.624;-1.843;0;1.628;512;0;5.728;72.402;26.504;0;0;35.100;0;61.604;0;0;0;0;5.430;95;0;0;5.272;22.752;22.747;1.120;3.138;0;0;0;0;0;0;-590;-61;0;0;0;184;2.671;421;515;-1.557;-1.429;-43;0;857;-215;1.220;-87;1.133;-13;0;1.120;0;0;201309;40,2;10;;
25387713;B-III;CCR DE PARÁ DE MINAS LTDA;I;2;;201309;PARA DE MINAS;MG;94.662;94.662;363;0;0;71.828;0;18.737;-430;0;1.653;24;0;2.488;80.847;19.944;0;0;53.816;2.431;76.191;0;0;0;0;0;73;0;0;4.584;13.815;13.815;479;913;0;0;0;0;0;0;-1.073;-8;0;0;0;-7;-175;107;170;-561;-398;-7;0;1.408;-65;479;-1;478;0;0;479;0;0;201309;38,4;3,5;;
1635462;B-III;CECM MED VALES TAQUARI RP E PR;I;2;;201309;LAJEADO;RS;93.894;93.894;538;0;0;17.672;0;70.801;-891;0;2.012;20;0;3.743;69.585;7.872;0;0;53.943;4.210;66.025;0;0;0;0;0;0;0;0;3.559;24.309;24.309;636;2.737;0;0;0;0;0;0;-1.142;0;0;0;0;-78;1.517;46;58;-655;-577;-2;0;259;-11;635;0;635;0;0;636;0;0;201309;32,2;3,6;;
1187961;B-III;CCLA DE BRASILIA;I;2;;201309;BRASILIA;DF;92.953;92.953;1.747;441;0;18.730;0;66.462;-3.488;0;743;105;0;8.212;70.961;16.686;0;0;21.664;0;38.350;0;0;0;0;26.897;0;2.106;0;3.607;21.992;21.325;-2;3.037;0;12;0;0;0;0;-465;-461;0;0;0;-948;1.175;431;102;-1.148;-1.107;-17;0;619;-47;8;0;8;-11;0;-2;0;0;201309;30,9;9,7;;
2335109;B-III;CCLA ZONA DA MATA LTDA;I;2;;201309;CATAGUASES;MG;92.817;92.817;2.476;0;0;25.845;0;58.794;-1.636;0;1.469;3.007;0;2.862;69.256;16.017;0;0;45.452;4.700;66.169;0;0;0;0;0;0;0;0;3.086;23.561;23.561;1.797;3.576;0;0;0;0;0;0;-993;0;0;0;0;104;2.687;309;463;-1.003;-1.051;-14;0;519;-107;1.803;0;1.803;-7;0;1.797;0;0;201309;36,6;5,1;;
1151186;B-III;CCLA CAMPINA GRANDE LTDA.;I;2;;201309;CAMPINA GRANDE;PB;92.619;92.619;1.072;0;0;33.435;0;53.518;-2.367;0;1.864;20;0;5.076;68.469;16.770;0;0;46.060;49;62.880;0;0;0;0;1.706;23;0;0;3.860;24.150;23.549;1.104;3.170;0;0;0;0;0;0;-905;0;0;0;0;-271;1.994;56;191;-973;-525;-6;0;662;-276;1.123;0;1.123;0;-20;1.104;0;0;201309;37,1;8,6;;
5979692;B-III;CECM DOS PROF DO CREA/SC;I;2;;201309;FLORIANOPOLIS;SC;92.187;92.187;644;0;33.119;1.949;250;52.247;-1.370;0;161;992;0;4.194;77.386;13.962;0;0;52.104;900;66.967;0;0;0;0;0;23;9.177;0;1.219;14.801;14.782;468;3.264;0;681;0;0;0;0;-1.075;-177;0;0;0;-413;2.280;269;21;-819;-1.229;-20;0;90;-84;508;-4;504;0;-36;468;0;0;201309;20,1;9,9;;
38588174;B-III;CCLA CONS. PENA;I;2;;201309;CONSELHEIRO PENA;MG;91.661;91.661;1.361;0;0;35.097;0;48.948;-2.339;0;1.466;23;0;7.106;60.939;15.079;0;0;39.476;1.065;55.620;0;0;0;0;2.372;41;0;0;2.906;30.722;30.720;807;3.116;0;0;0;0;0;0;-776;-30;0;0;0;-320;1.990;76;124;-969;-925;-16;0;795;-284;791;40;831;-23;0;807;0;0;201309;42,6;8,2;;
19869338;B-III;CCLA VALE DO AÇO;I;2;;201309;IPATINGA;MG;91.392;91.392;3.137;0;0;21.332;0;62.932;-3.756;0;2.492;37;0;5.218;63.566;9.703;0;0;45.184;892;55.778;0;0;0;0;376;0;2.762;0;4.649;27.827;27.545;503;4.450;0;0;0;0;0;0;-988;-86;0;0;0;-987;2.389;196;267;-1.505;-1.280;-23;0;548;-143;449;77;526;-25;0;503;0;0;201309;40,8;6,4;;
106180;B-III;SICOOB CENTRAL MT/MS;I;2;;201309;CUIABA;MT;91.221;91.221;148;66.179;12.191;0;0;2.539;-15;0;748;189;0;9.243;75.276;0;0;0;0;0;0;0;0;0;0;73.254;0;0;0;2.022;15.945;15.945;458;98;0;1.470;0;0;0;0;0;0;0;0;0;33;1.601;26;0;-1.041;-704;-10;0;1.992;-1.401;463;0;463;-7;0;458;0;0;201309;21,7;49,6;;
26178111;B-III;CCPEMM ALTO SÃO FRANCISCO;I;2;;201309;LAGOA DA PRATA;MG;90.515;90.515;891;0;0;31.148;0;53.966;-2.066;0;1.126;1.556;0;3.894;75.075;19.971;0;0;33.503;1.878;55.352;0;0;0;0;14.305;25;1.819;0;3.575;15.439;15.439;364;2.240;0;0;0;0;3;0;-718;-178;0;0;0;-144;1.203;215;56;-866;-728;-22;0;675;-76;457;-7;450;-34;-53;364;0;0;201309;25;11,3;;
1559914;B-III;CECMC MATERIAL DE CONSTR. GOV. VALADARES LTDA;I;2;;201309;GOVERNADOR VALADARES;MG;89.987;89.987;1.643;0;365;36.828;0;45.083;-3.250;0;1.490;2.404;0;5.422;65.567;13.734;0;0;44.235;1.346;59.315;0;0;0;0;0;48;1.346;0;4.858;24.420;24.248;808;3.046;0;7;0;0;0;0;-924;-8;0;0;0;-135;1.986;199;258;-1.300;-1.169;-23;0;954;-91;814;-4;810;-2;0;808;0;0;201309;38,8;7,7;;
1152097;B-III;CC MATA MINEIRA LTDA;I;2;;201309;VOLTA GRANDE;MG;89.324;89.324;2.373;0;0;28.891;0;52.882;-2.092;0;1.940;370;0;4.959;72.729;21.103;0;0;38.579;301;59.984;0;0;0;0;8.454;67;7;0;4.217;16.595;16.449;721;3.411;0;0;0;0;0;0;-715;-114;0;0;0;-384;2.198;421;667;-1.506;-1.430;-41;0;618;-160;767;2;769;-48;0;721;0;0;201309;26,4;11,1;;
3750034;B-III;CECM DOS JUIZES DO RS;I;2;;201309;PORTO ALEGRE;RS;88.706;88.706;36;0;0;55.662;0;29.228;-333;0;1.668;5;0;2.439;78.442;2.120;0;0;57.623;15.782;75.526;0;0;0;0;208;25;920;0;1.763;10.264;10.264;425;1.245;0;0;0;0;0;0;-1.485;-20;0;0;0;-56;-316;94;5;-227;-151;-4;0;1.224;-178;447;-1;446;-20;0;425;0;0;201309;22,1;12,8;;
4463602;B-III;CCLA DA REGIÃO CENTRO OESTE PA;I;2;;201309;MARILIA;SP;88.193;88.193;1.790;0;0;38.549;0;43.740;-4.304;0;2.999;295;0;5.122;72.529;12.501;0;0;52.940;99;65.540;0;0;0;0;1.508;55;1.608;0;3.817;15.663;15.663;-853;3.628;0;0;0;0;0;0;-1.011;-35;0;0;0;-1.870;712;563;254;-1.174;-1.089;-21;0;807;-890;-838;2;-836;-18;0;-853;0;0;201309;24,8;21,5;;
2910987;B-III;CCR INT SOL DE ERECHIM;I;2;;201309;ERECHIM;RS;88.045;88.045;673;0;4.005;19.408;0;62.846;-2.711;0;537;0;0;3.287;76.282;7.403;0;0;31.338;0;38.741;0;0;0;0;36.727;3;0;0;810;11.763;11.762;468;1.640;0;57;0;0;0;0;-616;-206;0;0;0;-329;546;120;12;-259;-333;0;0;496;-112;470;-1;469;0;0;468;0;0;201309;18,2;5;;
7599206;B-III;CC EMPR. DO SECOVI-GO E SERV.;I;2;;201309;GOIANIA;GO;87.773;87.773;213;0;0;39.394;647;47.432;-2.653;0;182;30;0;2.529;69.173;27.162;0;0;40.274;144;67.580;0;0;0;0;0;51;4;0;1.538;18.600;18.600;377;2.414;0;0;0;0;0;0;-760;0;0;0;0;-958;696;524;292;-714;-1.175;-7;0;983;-104;495;-108;387;-9;0;377;0;0;201309;36,3;3,2;;
3065046;B-III;CCLA NOROESTE DO EST. DE SP;I;2;;201309;SAO JOSE DO RIO PRET;SP;87.709;87.709;2.529;0;0;36.555;0;43.091;-3.246;0;3.123;1.472;0;4.186;76.582;14.327;0;0;53.945;157;68.429;0;0;0;0;2.828;86;511;0;4.728;11.127;11.127;-236;3.324;0;0;0;0;0;0;-913;-23;0;0;0;-484;1.904;534;294;-1.160;-1.419;-31;0;649;-985;-214;-21;-235;0;0;-236;0;0;201309;16,8;28,6;;
4632856;B-III;CCC NOROESTE BRASILEIRO LTDA.;I;2;;201309;JI-PARANA;RO;87.009;87.009;117;12.996;60.089;11.996;0;1.316;-7;0;40;0;0;462;73.488;0;0;0;0;0;0;0;0;0;0;72.757;304;0;0;427;13.521;13.520;-121;31;0;1.386;0;0;0;0;0;0;0;0;0;44;1.461;418;0;-698;-465;0;0;18;-856;-122;0;-122;0;0;-121;0;0;201309;28;3,4;;
71243034;B-III;CCLA ALTO E MEDIO JEQUITINHONH;I;2;;201309;CAPELINHA;MG;86.508;86.508;1.575;0;0;18.829;0;60.629;-1.264;0;969;34;0;5.735;68.179;12.791;0;0;28.284;0;41.075;0;0;0;0;14.901;39;8.760;0;3.404;18.329;17.726;1.080;3.230;0;0;0;0;0;0;-530;-415;0;0;0;-221;2.064;292;342;-995;-806;-21;0;411;-111;1.176;6;1.182;-38;-64;1.080;0;0;201309;26;14,7;;
3519240;B-III;CC PODER JUD E MP MG;I;2;;201309;BELO HORIZONTE;MG;86.122;86.122;500;0;1.581;39.019;0;44.655;-1.754;0;341;26;0;1.753;68.505;5.946;0;0;56.291;4.937;67.174;0;0;0;0;0;0;0;0;1.331;17.618;17.467;885;2.172;0;36;0;0;0;0;-1.245;0;0;0;0;-114;849;32;35;-474;-324;-10;0;890;-108;890;0;890;-3;0;885;0;0;201309;35,3;1,4;;
21797311;B-III;CECM SERV POD LEGIS MG;I;2;;201309;BELO HORIZONTE;MG;85.971;85.971;544;0;0;34.891;0;45.013;-2.298;0;4.384;52;0;3.384;61.504;3.001;0;0;50.771;1.780;55.551;0;0;0;0;0;0;0;0;5.953;24.467;24.467;806;2.099;0;0;0;0;0;0;-1.018;0;0;0;0;-235;846;71;82;-709;-418;-17;0;1.006;-52;809;0;809;-3;0;806;0;0;201309;46,5;3,4;;
65229254;B-III;CC PATROCINIO E REGIAO;I;2;;201309;PATROCINIO;MG;83.262;83.262;609;0;133;20.478;0;58.734;-1.963;0;533;24;0;4.714;63.763;15.801;0;0;17.765;0;33.566;0;0;0;0;28.617;30;51;0;1.499;19.499;19.224;641;1.983;0;0;0;0;0;0;-331;-404;0;0;0;-125;1.123;165;161;-663;-554;-15;0;515;-63;669;-6;663;-24;0;641;0;0;201309;29,5;2,2;;
3222753;B-III;CCR DE ARIQUEMES LTDA.;I;2;;201309;ARIQUEMES;RO;83.022;83.022;546;0;17.233;20.141;0;42.521;-2.561;0;93;0;0;5.048;53.944;11.286;0;0;40.223;0;51.509;0;0;0;0;704;0;0;0;1.731;29.078;29.078;2.433;3.571;0;341;0;0;0;0;-1.062;0;0;0;0;218;3.068;40;12;-614;-423;0;0;380;-29;2.434;0;2.434;0;0;2.433;0;0;201309;43,1;10,1;;
5856736;B-III;SICOOB EMPRESARIAL;I;2;;201309;BRASILIA;DF;82.577;82.577;1.816;0;0;50.521;0;29.392;-6.637;0;417;1.754;0;5.315;66.739;29.350;0;0;34.321;152;63.822;0;0;0;0;0;10;2.110;0;797;15.838;15.837;170;1.698;0;0;0;0;0;0;-665;-53;0;0;0;-822;158;91;80;-464;-560;-11;0;943;-62;175;1;176;-7;0;170;0;0;201309;40,5;1,4;;
